click,group
0,con
1,con
1,con
0,con
0,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
1,con
1,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
1,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
1,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
1,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
1,con
0,con
1,con
1,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
1,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
1,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
1,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
1,con
1,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
1,con
1,con
1,con
0,con
1,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
1,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
1,con
1,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
1,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
1,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
1,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
1,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
1,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
1,con
0,con
1,con
1,con
1,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
1,con
0,con
1,con
0,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
1,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
1,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
1,con
1,con
0,con
1,con
1,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
1,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
1,con
0,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
0,con
0,con
0,con
1,con
0,con
0,con
1,con
0,con
0,con
0,con
0,con
1,con
1,con
0,con
0,con
